"zpid","price","address","bedrooms","bathrooms","sqft","price_per_sqft","property_type","status","latitude","longitude","state","region","hoa","mls_number","parking_garage","description","days_on_market","year_built","acreage","front_photo","image_path","link","scraped_at"
"20383768","$3,349,000","8227 Stewart Ave, Los Angeles, CA 90045","5","5","3,426",977.52,"Single Family","For Sale",33.96365,-118.40903,"CA","Los Angeles",NA,"25614987","Carport","Come and experience this captivating modern farmhouse, a perfect expression of California casual sophistication. This stunning residence showcases a generous, light-filled floor plan with soaring ceilings, gleaming wood floors, and custom designer finishes that elevate every space. From the moment you enter, you will appreciate the thoughtful craftsmanship and fine details.The expansive main living area flows effortlessly into a sunlit formal dining room, highlighted by a wood beam ceiling and d",NA,"2018",NA,"","property_images/20383768_img1.jpg","https://www.zillow.com/homedetails/8227-Stewart-Ave-Los-Angeles-CA-90045/20383768_zpid/",2025-11-21 09:53:12.974234
"458406523","$647,000","330 W 11th St #A503, Los Angeles, CA 90015","2","2","1,400",462.14,"Condo","For Sale",34.041157,-118.26183,"CA","Los Angeles","1269","BB25260510","Carport","Listing Provided by: Mark Richards DRE #02105271 877-973-3346,Redfin Corporation Welcome to Downtown LA living at its finest. Unit A503 at 330 W 11th St offers a stylish blend of modern comfort and urban character in one of the most vibrant neighborhoods in the city. This light-filled residence features soaring ceilings, oversized windows, and an open-concept layout that creates an airy, loft-like atmosphere. The spacious living area flows seamlessly into a contemporary kitchen equipped with sle",NA,"2005",NA,"","property_images/458406523_img1.jpg","https://www.zillow.com/homedetails/330-W-11th-St-A503-Los-Angeles-CA-90015/458406523_zpid/",2025-11-21 09:53:12.974234
"20790445","$625,000","5164 Romaine St, Los Angeles, CA 90029","8","2","1,602",390.14,"Single Family","For Sale",34.08835,-118.304474,"CA","Los Angeles",NA,"TR25246513","Carport","Listing Provided by: Jonathan Minerick DRE #01523060 888-400-2513,Homecoin.com MAJOR FIXER ALERT!! Calling all investors, developers, and savvy homebuyers — check out this INCREDIBLE Hollywood opportunity! Welcome to 5164 Romaine, a fantastic fixer and rehab project located in the heart of Hollywood. This complete fixer is ready to be reimagined and brought back to life! Create your DREAM HOME, execute a FIX-and-FLIP, transform it into an Airbnb/VACATION RENTAL, or hold as a RENTAL INVESTMENT fo",NA,"1910",NA,"","property_images/20790445_img1.jpg","https://www.zillow.com/homedetails/5164-Romaine-St-Los-Angeles-CA-90029/20790445_zpid/",2025-11-21 09:53:12.974234
"51578792","$1,099,999","22715 Keswick St, West Hills, CA 91304","4","3","2,268",485.01,"Single Family","For Sale",34.210537,-118.62202,"CA","West Hills",NA,"SR25253381","Carport","Listing Provided by: Jim Sandoval DRE #01726729 jsandoval@parkregency.com,Park Regency Realty Welcome home to this warm and inviting retreat set on a peaceful cul-de-sac! Thoughtfully upgraded for both comfort and entertaining, this beautiful POOL home combines timeless style with modern touches and ample space for family and friends to gather. The home also offers a rare bonus — GATED RV ACCESS that opens to the backyard with up to 55 feet of parking space, plus a three-car direct-access garage",NA,"1975",NA,"","property_images/51578792_img1.jpg","https://www.zillow.com/homedetails/22715-Keswick-St-West-Hills-CA-91304/51578792_zpid/",2025-11-21 09:53:12.974234
"97851460","$689,999","6001 Carlton Way APT 410, Los Angeles, CA 90028","1","1","870",793.1,"Condo","For Sale",34.100727,-118.32019,"CA","Los Angeles","766","25620903","Carport","Introducing Unit 410 at the exclusive Metropol Hollywood. This rare and coveted one bedroom penthouse residence embodies the finest elements of elevated modern design. Greeted by nine-foot ceilings, the loft-inspired layout is framed by expansive windows that capture unobstructed east-facing views stretching from the iconic Griffith Observatory to the innovative Netflix campus. With over 900 sqft of living space, this vibrant, light-filled home offers dedicated spaces for dining, relaxing, and w",NA,"2009",NA,"","property_images/97851460_img1.jpg","https://www.zillow.com/homedetails/6001-Carlton-Way-APT-410-Los-Angeles-CA-90028/97851460_zpid/",2025-11-21 09:53:12.974234
"20108458","$1,800,000","11542 Encino Ave, Granada Hills, CA 91344","5","3","2,264",795.05,"Single Family","For Sale",34.280422,-118.51467,"CA","Granada Hills",NA,"25580103","Carport","Wonderful development opportunity on a quiet cul-de-sac on a prime 18,000 sf lot in one of Granada Hills' best neighborhoods. RTI plans are ready for issue to replace the current 2,264 sf single-story home with a stunning 7,000 sf, 3-story, 5-bedroom, 5 1/2-bathroom contemporary home that includes a basement, elevator, balconies, and stunning poolside ADU.",NA,"1964","19640.41","","property_images/20108458_img1.jpg","https://www.zillow.com/homedetails/11542-Encino-Ave-Granada-Hills-CA-91344/20108458_zpid/",2025-11-21 09:53:12.974234
"244500271","$699,950","14909 W Navarre Way, Sylmar, CA 91342","4","3","1,574",444.7,"Single Family","For Sale",34.294857,-118.45554,"CA","Sylmar","23","SR25258363","Carport","Listing Provided by: Stephanie Vitacco DRE #00985615 818-298-6458,Equity Union Nestled within the Cabrillo Collection, a well-planned community developed by California Home Builders, this inviting 4-bedroom, 2.5-bath residence blends modern comfort with practical design. The home’s freshly painted interior and new carpeting on the stairs and upper level create a bright, move-in-ready atmosphere, complemented by stylish vinyl flooring throughout the main level. The kitchen is thoughtfully designe",NA,"2017",NA,"","property_images/244500271_img1.jpg","https://www.zillow.com/homedetails/14909-W-Navarre-Way-Sylmar-CA-91342/244500271_zpid/",2025-11-21 09:55:56.866877
"20571157","$699,000","1021 W 48th St, Los Angeles, CA 90037","5","4","2,096",333.49,"Single Family","For Sale",33.99989,-118.29245,"CA","Los Angeles",NA,"RS25258962","Carport","Listing Provided by: Mark Perez DRE #01279393 562-754-0660,Circle Real Estate,Gabriel Mejorado DRE #02113110,Circle Real Estate Investor opportunity in the heart of Vermont Square! This Craftsman-style home offers 7 bedrooms and 2 bathrooms across 2,096 sq. ft. of living space, situated on a 6,470 sq. ft. lot. The property is legally a duplex that was converted into a single-family residence at an unknown time, creating a spacious floor plan with one bedroom upstairs and the rest on the main lev",NA,"1923",NA,"","property_images/20571157_img1.jpg","https://www.zillow.com/homedetails/1021-W-48th-St-Los-Angeles-CA-90037/20571157_zpid/",2025-11-21 09:55:56.866877
"20007140","$899,998","6539 Ventura Canyon Ave, Van Nuys, CA 91401","4","3","1,822",493.96,"Single Family","For Sale",34.18973,-118.429214,"CA","Van Nuys",NA,"SR25254296","Carport","Listing Provided by: Lilith Berko DRE #01412242 818-395-6101,JohnHart Real Estate Rare Valley Glen opportunity — architect-designed mid-century gem, first time on market in over 60 years. Privately tucked away in a highly sought-after Valley Glen enclave, this 4-bedroom, 2.5-bath residence offers 1,822 sq. ft. of thoughtfully designed living space on a generous (almost 7,500 sq. ft.) lot. Solid bones and clean lines provide the perfect canvas to create your ideal home. The detached 2-car garage ",NA,"1959",NA,"","property_images/20007140_img1.jpg","https://www.zillow.com/homedetails/6539-Ventura-Canyon-Ave-Van-Nuys-CA-91401/20007140_zpid/",2025-11-21 09:55:56.866877
"20508505","$5,200,000","1338 Comstock Ave, Los Angeles, CA 90024","6","6","3,242",1603.95,"Single Family","For Sale",34.0654,-118.42491,"CA","Los Angeles",NA,"25618745","Carport","Located in the highly desirable Comstock Hills enclave of Westwood, this beautifully updated and reimagined residence blends classic architectural charm with modern sophistication. Bright, open living spaces are designed for both comfort and effortless daily living. The main home features 5 bedroomsincluding 4 ensuite bedrooms upstairs and 1 bedroom on the main levelplus an additional bedroom in the separate guest house. The private backyard retreat is an entertainer's dream, showcasing a sparkl",NA,"1938",NA,"","property_images/20508505_img1.jpg","https://www.zillow.com/homedetails/1338-Comstock-Ave-Los-Angeles-CA-90024/20508505_zpid/",2025-11-21 09:55:56.866877
"20501045","$589,000","1831 Prosser Ave APT 101, Los Angeles, CA 90025","2","2","1,066",552.53,"Condo","For Sale",34.052666,-118.42893,"CA","Los Angeles","735","25619535","Carport","You're going to love this bright and airy 2 bedroom, 2 bathroom condo tucked on a quiet tree-lined street. Located in a highly sought after pocket of West LA near Century City and Westwood. This ground-floor unit sits in a prime spot within the building, facing directly toward the sparkling community pool for a relaxing, sunny outlook. Inside, you'll find a spacious layout with brand new laminate wood flooring and fresh paint throughout. The large living room opens to an inviting balcony with po",NA,"1970",NA,"","property_images/20501045_img1.jpg","https://www.zillow.com/homedetails/1831-Prosser-Ave-APT-101-Los-Angeles-CA-90025/20501045_zpid/",2025-11-21 09:55:56.866877
"20937620","$875,000","1848 W 78th St, Los Angeles, CA 90047","2","2","1,241",705.08,"Single Family","For Sale",33.967903,-118.31067,"CA","Los Angeles",NA,"DW25258172","Carport","Listing Provided by: Dennis Cid DRE #02106156 562-222-9315,Circle Real Estate Welcome to a turn-key home in the highly sought-after Manchester Square neighborhood, perfectly positioned near the vibrant Inglewood entertainment district (SoFi Stadium, Kia Forum, Intuit Dome, and LAX). This home boasts beautiful original charm with extensive, high-value modern upgrades for low-maintenance living. Step inside to find original hardwood flooring with an unreplicated design, a large living room with a ",NA,"1931",NA,"","property_images/20937620_img1.jpg","https://www.zillow.com/homedetails/1848-W-78th-St-Los-Angeles-CA-90047/20937620_zpid/",2025-11-21 09:55:56.866877
"451830272","$2,167,500","11929 N Ricasoli Way, Porter Ranch, CA 91326","5","6","3,994",542.69,"Single Family","For Sale",34.29015,-118.58488,"CA","Porter Ranch","443","SR25258934","Carport","Listing Provided by: Stephanie Vitacco DRE #00985615 818-298-6458,Equity Union Experience exceptional luxury & panoramic mountain & city light views in this meticulously appointed 5 bed, 5.5 bath, nearly 4K sq ft residence located in the prestigious guard-gated community of Bella Vista, Porter Ranch. Showcasing high ceilings, recessed lighting, built-in speaker system, & engineered wood flooring throughout, this home blends refined design w/ modern convenience including energy efficient, owned, ",NA,"2015",NA,"","property_images/451830272_img1.jpg","https://www.zillow.com/homedetails/11929-N-Ricasoli-Way-Porter-Ranch-CA-91326/451830272_zpid/",2025-11-21 09:55:56.866877
"20559449","$49,500,000","12705 Chalon Rd, Los Angeles, CA 90049","7","11","11,449",4323.52,"Single Family","For Sale",34.083813,-118.49853,"CA","Los Angeles","2800","25531613","Carport","At the end of a cul-de-sac in ultra-exclusive Brentwood Country Estates lies a sprawling Tuscan residence set on manicured grounds. Guests arrive through a large iron gate and into a massive motor court, its perimeter lined with privacy hedges beneath towering palms and Mediterranean cypress. Enjoy striking panoramas of vivid green hills, canyons, and untouched mountains beyond. A lighted north-south tennis/pickleball court includes a trellis-covered viewing pavilion, basketball hoop, equipment ",NA,"2001","20012.47","","property_images/20559449_img1.jpg","https://www.zillow.com/homedetails/12705-Chalon-Rd-Los-Angeles-CA-90049/20559449_zpid/",2025-11-21 09:55:56.866877
"20987691","$649,900","16124 S Hoover St, Gardena, CA 90247","2","1","739",879.43,"Single Family","For Sale",33.884613,-118.28695,"CA","Gardena",NA,"WS25256308","Carport","Listing Provided by: JESSICA SPELLERBERG DRE #02078715 424-212-3550,Wedgewood Homes Realty Welcome to 16124 Hoover Street, a beautifully updated home tucked nicely away in a cul-de-sac in the heart of Gardena. This move-in ready gem has been freshly updated with new interior and exterior paint, new fixtures, and thoughtful touches throughout. You’ll love the warmth of the original hardwood flooring, the comfort of dual-pane windows, and the abundance of natural light that fills every room. The s",NA,"1941",NA,"","property_images/20987691_img1.jpg","https://www.zillow.com/homedetails/16124-S-Hoover-St-Gardena-CA-90247/20987691_zpid/",2025-11-21 09:55:56.866877
"20608742","$1,690,000","931 S Ogden Dr, Los Angeles, CA 90036","3","2","2,017",837.88,"Single Family","For Sale",34.058655,-118.36175,"CA","Los Angeles",NA,"25598179","2","This special 3 bed, 2 bath home is situated on a lovely, tree -lined street in a designated historical overlay zone. As you approach 931 S Ogden you are greeted by a magnificent rock and cactus garden . Entering the private terracotta tiled courtyard , the magic of this Spanish hacienda is revealed with vintage, colored wall tiles and a soothing fountain . Under the portico, French doors lead into the grand-sized living room , featuring the original stenciled and beamed ceiling and a classic stu",NA,"1928",NA,"","property_images/20608742_img1.jpg","https://www.zillow.com/homedetails/931-S-Ogden-Dr-Los-Angeles-CA-90036/20608742_zpid/",2025-11-21 09:58:52.613516
"20133246","$769,000","9400 1/2 Noble Ave, Los Angeles, CA 91343","4","3","2,016",381.45,"Single Family","For Sale",34.241062,-118.46039,"CA","Los Angeles","450","SR25215158","Carport","Listing Provided by: Samantha Prince DRE #02162322 818-355-0526,Equity Union WOW! Right on time to celebrate the holiday season in your new home. Discover this spacious and thoughtfully designed North Hills home with four bedrooms and three baths, in addition, the rare convenience of a main-floor bedroom/bonus room and bath—perfect for guests, multi-generational living, or a private office retreat. Ideally situated on a desirable corner lot with yard space on three sides, the property offers add",NA,"1993","19930.86","","property_images/20133246_img1.jpg","https://www.zillow.com/homedetails/9400-1-2-Noble-Ave-Los-Angeles-CA-91343/20133246_zpid/",2025-11-21 09:58:52.613516
"20620500","$649,000","1646 E 41st Pl, Los Angeles, CA 90011","3","2","1,004",646.41,"Single Family","For Sale",34.007027,-118.24414,"CA","Los Angeles",NA,"DW25243368","Carport","Listing Provided by: Luther Sanchez DRE #01226461 562-755-9387,Century 21 Allstars Step into this stunning, fully remodeled all electric three bedroom, two bath home offering modern comfort and style throughout. The exterior showcases brand new stucco and paint, new energy efficient windows, freshly installed grass with sprinkler system, new iron fence and a long concrete driveway with ample parking. Inside, you’ll love the open concept layout with all new flooring, drywall, insulation, and inte",NA,"1907",NA,"","property_images/20620500_img1.jpg","https://www.zillow.com/homedetails/1646-E-41st-Pl-Los-Angeles-CA-90011/20620500_zpid/",2025-11-21 09:58:52.613516
"20809082","$3,295,000","2409 N Vermont Ave, Los Angeles, CA 90027","4","4","2,834",1162.67,"Single Family","For Sale",34.114338,-118.29053,"CA","Los Angeles",NA,"25610225","Carport","A contemporary and sexy mid-century retreat in Los Feliz on a generous fenced and hedged 10,000sf+ corner lot. Discreetly situated along coveted Vermont Avenue, this property has it all; a 3-bedroom main residence, sparkling pool, detached two-car garage, and a fully permitted guest house! Beyond the hedged and gated entry, an expansive wraparound lawn welcomes you. The low-slung single level mid-century architecture hosts a versatile floor plan, featuring a formal living room with fireplace and",NA,"1953",NA,"","property_images/20809082_img1.jpg","https://www.zillow.com/homedetails/2409-N-Vermont-Ave-Los-Angeles-CA-90027/20809082_zpid/",2025-11-21 09:58:52.613516
"82582483","$435,000","6253 Hollywood Blvd APT 309, Los Angeles, CA 90028","1","1","850",511.76,"Condo","For Sale",34.101955,-118.32637,"CA","Los Angeles",NA,"BB24182378Originating","Carport","October 31, 2025 at 08:38pmListing Provided by:Ed Sanchez DRE #01293683 818-381-2047,REMAX Empower","434","1929",NA,"","property_images/82582483_img1.jpg","https://www.zillow.com/homedetails/6253-Hollywood-Blvd-APT-309-Los-Angeles-CA-90028/82582483_zpid/",2025-11-21 09:58:52.613516
"20610944","$2,399,000","845 S Muirfield Rd, Los Angeles, CA 90005","4","3","2,042",1174.83,"Single Family","For Sale",34.059746,-118.33032,"CA","Los Angeles",NA,"25616297","Carport","Step into this beautifully renovated Spanish-Moorish inspired architectural gem by True Home LA located in the coveted Brookside neighborhood of Los Angeles. With its enchanting combination of classic design and modern updates, this 3 Bed /2 Bath residence sits on an impressive 7303 sq foot lot, with a newly permitted, standalone ADU. Curved arches, intricate tile work, and high barreled ceilings capture the essence of Moorish design, blending elegance with warmth. Brand new gourmet kitchen serv",NA,"1923",NA,"","property_images/20610944_img1.jpg","https://www.zillow.com/homedetails/845-S-Muirfield-Rd-Los-Angeles-CA-90005/20610944_zpid/",2025-11-21 09:58:52.613516
"20178468","$499,950","8710 Independence Ave APT 307, Canoga Park, CA 91304","2","2","1,218",410.47,"Condo","For Sale",34.228596,-118.59046,"CA","Canoga Park","450","225005592","Carport","2 + 2 Penthouse (top floor) condo is ready for YOU! 1,218 sf spacious residence with Mountain Views, 2 private balconies, large bedrooms, 2 side-by-side private parking spaces in security garage, private extra secured storage. This unit also boasts a custom built-in wall unit, wood flooring, upgraded baseboards, washer/dryer & upgraded kitchen cabinetry as well as a lovely fireplace with custom mantle & recessed lighting. A pool & separate spa are available for your use as well as indoor mailbox",NA,"1983",NA,"","property_images/20178468_img1.jpg","https://www.zillow.com/homedetails/8710-Independence-Ave-APT-307-Canoga-Park-CA-91304/20178468_zpid/",2025-11-21 09:58:52.613516
"19881653","$1,539,000","5329 Blanco Ave, Woodland Hills, CA 91367","3","2","1,936",794.94,"Single Family","For Sale",34.166893,-118.65204,"CA","Woodland Hills",NA,"SR25241907","Carport","Listing Provided by: Amber Ryland DRE #02100369 310-499-3917,eXp Realty of California Inc Welcome to Hidden Estates, one of Woodland Hills’ most sought-after neighborhoods! This Calabasas-adjacent 3-bedroom, 2-bath home blends modern updates with timeless California charm. Situated on a spacious private lot, the property features drought-tolerant landscaping, artificial turf in the front and back, and a sparkling pool perfect for year-round entertaining. Inside, you’ll find vaulted ceilings, big",NA,"1963","19630.26","","property_images/19881653_img1.jpg","https://www.zillow.com/homedetails/5329-Blanco-Ave-Woodland-Hills-CA-91367/19881653_zpid/",2025-11-21 09:58:52.613516
"20524394","$61,500,000","200 S Mapleton Dr, Los Angeles, CA 90024","10","13","17,000",3617.65,"Single Family","For Sale",34.080532,-118.43222,"CA","Los Angeles",NA,"24-437007","Carport","One the most spectacular and beautiful estates in Holmby Hills, situated behind gates on over 1.3 entirely level acres. A cobblestone driveway leads to a completely remodeled two story traditional estate with classic European details. Featuring a gorgeous, paneled entry foyer with sweeping staircase flooded with natural light. Large living room, formal dining, wine cellar, office, gourmet kitchen with family room & separate catering kitchen. There's a state-of-the-art theatre that can accommodat",NA,NA,"1.3","","property_images/20524394_img1.jpg","https://www.zillow.com/homedetails/200-S-Mapleton-Dr-Los-Angeles-CA-90024/20524394_zpid/",2025-11-21 09:58:52.613516
"19878267","$1,049,000","22616 Dolorosa St, Woodland Hills, CA 91367","3","2","1,330",788.72,"Single Family","For Sale",34.16985,-118.61962,"CA","Woodland Hills",NA,"SR25263018","Carport","Listing Provided by: Desiree Zuckerman DRE #01292971 818-262-5648,Rodeo Realty,Benn Zuckerman DRE #01917204,Rodeo Realty Immaculate single story mid-century ranch home with large backyard situated in a great Woodland Hills neighborhood zoned for highly acclaimed Hale and El Camino charter schools! The property sits back from the street with lush front lawn, mature trees, and paver stone driveway that leads to the attached 2-car garage with direct access. Step inside to find a large living room w",NA,"1959",NA,"","property_images/19878267_img1.jpg","https://www.zillow.com/homedetails/22616-Dolorosa-St-Woodland-Hills-CA-91367/19878267_zpid/",2025-11-21 10:01:31.963682
"20447233","$1,350,000","4506 Grand View Blvd, Los Angeles, CA 90066","3","2","1,706",791.32,"Single Family","For Sale",33.993973,-118.42067,"CA","Los Angeles",NA,"25612269","Carport","Charming single-story home situated in Del Rey, one of the area's most sought-after neighborhoods. This 3-bedroom, 2-bath trust sale offers a fantastic opportunity to reimagine and restore a property with tremendous potential. Set on a 5,315 sq. ft. lot, the residence is ideally located just moments from the best of Marina del Rey and Culver City, with every amenity, dining, and entertainment option within easy reach. A genuine diamond in the rough, awaiting its next chapter. Trust sale.",NA,"1962",NA,"","property_images/20447233_img1.jpg","https://www.zillow.com/homedetails/4506-Grand-View-Blvd-Los-Angeles-CA-90066/20447233_zpid/",2025-11-21 10:01:31.963682
"20535117","$3,395,000","159 Granville Ave, Los Angeles, CA 90049","3","3","2,605",1303.26,"Single Family","For Sale",34.062057,-118.47141,"CA","Los Angeles",NA,"25615833","Carport","Charming Brentwood Jewel! One-story Traditional home in an ideal location within the prestigious Brentwood neighborhood, with flat streets and easy access to all that Brentwood offers. Enjoy large rooms, sunny interior, oversized living room with decorative fireplace, wood floors, and huge formal dining room for those large family gatherings, replete with built-in & lighted display cabinetry and large windows on three sides. The step-down family room with built in cabinetry and separate wet bar,",NA,"1942",NA,"","property_images/20535117_img1.jpg","https://www.zillow.com/homedetails/159-Granville-Ave-Los-Angeles-CA-90049/20535117_zpid/",2025-11-21 10:01:31.963682
"19917294","$899,000","6901 Bertrand Ave, Reseda, CA 91335","3","3","1,596",563.28,"Single Family","For Sale",34.195724,-118.52461,"CA","Reseda",NA,"SR25198224","Carport","Listing Provided by: Cricket Yee DRE #01706495 818-694-5870,Coldwell Banker Realty Priced to sell! Designed by legendary architect Charles DuBois, this modern 3 bedroom, 2.5 bath gem blends indoor and outdoor spaces seamlessly. The spacious step-down living room with statement fireplace and exposed wood ceilings opens out to spacious backyard with sparkling saltwater pool. Upgraded L-shaped kitchen with stone counters, modern appliances and plenty of storage. Lovely original hardwood floors. Det",NA,"1950",NA,"","property_images/19917294_img1.jpg","https://www.zillow.com/homedetails/6901-Bertrand-Ave-Reseda-CA-91335/19917294_zpid/",2025-11-21 10:01:31.963682
"20754422","$2,395,000","2355 Glover Pl, Los Angeles, CA 90031","4","4","3,150",760.32,"Single Family","For Sale",34.09224,-118.235054,"CA","Los Angeles",NA,"25615377","Carport","Newly built in 2025, this architectural Frogtown compound embodies the best of modern California living - where high design meets comfort, privacy, and functionality. The gated property includes two stunning new residences: a 3 bed, 2.5 bath two-story main home with attached 2-car garage and a sophisticated 1 bed, 1 bath ADU with its own rooftop deck and outdoor kitchen. Each home boasts impeccable designer finishes with lush landscaping. Together, they form a serene retreat in one of LA's most ",NA,"1924",NA,"","property_images/20754422_img1.jpg","https://www.zillow.com/homedetails/2355-Glover-Pl-Los-Angeles-CA-90031/20754422_zpid/",2025-11-21 10:01:31.963682
"20568354","$799,000","4524 7th Ave, Los Angeles, CA 90043","4","2","1,444",553.32,"Single Family","For Sale",34.001976,-118.32439,"CA","Los Angeles",NA,"RS25236096","Carport","Listing Provided by: Kenneth Palma DRE #01886266 310-999-2035,Palma Investments,Jennifer Flores DRE #01977056,Palma Investments Welcome to 4524 7th Ave, a charming and spacious 4-bedroom, 2-bath home located in the heart of the Crenshaw District. Just minutes from historic Leimert Park, this property offers the perfect blend of comfort, convenience, and community.This light-filled home features a spacious floor plan with recessed lighting, ceiling fans, and large windows that bring in plenty of ",NA,"1924",NA,"","property_images/20568354_img1.jpg","https://www.zillow.com/homedetails/4524-7th-Ave-Los-Angeles-CA-90043/20568354_zpid/",2025-11-21 10:01:31.963682
"19917134","$850,000","6906 Balcom Ave, Reseda, CA 91335","3","2","1,363",623.62,"Single Family","For Sale",34.19589,-118.52034,"CA","Reseda",NA,"25497819","Carport","Welcome to your new oasis! This property boasts a natural color palette throughout, with fresh interior and exterior paint giving it a modern and inviting feel. The primary bathroom offers good under sink storage, perfect for keeping your space organized. Step outside to enjoy the fenced in backyard, complete with a private in ground pool and a sitting area, creating the perfect setting for relaxation and entertaining. Don't miss out on this fantastic opportunity to own your own private retreat!",NA,"1949",NA,"","property_images/19917134_img1.jpg","https://www.zillow.com/homedetails/6906-Balcom-Ave-Reseda-CA-91335/19917134_zpid/",2025-11-21 10:01:31.963682
"21268672","$848,000","1551 Del Amo Blvd, Torrance, CA 90501","6","4","1,330",637.59,NA,"For Sale",33.84707,-118.30587,"CA","Torrance",NA,"SB25157758","Carport","Listing Provided by: Yazmin Del Castillo DRE #01784329 323-899-4644,Estate Properties This stunning duplex has been fully remodeled, offering modern comfort and functionality. Both units feature completely upgraded plumbing and electrical systems, new flooring, stylish kitchens with quartz countertops, and dedicated laundry areas. Enjoy outdoor living with a spacious backyard and a newly built deck—perfect for relaxing or entertaining. The front units have one bedroom and one bathroom, and the s",NA,"1944",NA,"","property_images/21268672_img1.jpg","https://www.zillow.com/homedetails/1551-Del-Amo-Blvd-Torrance-CA-90501/21268672_zpid/",2025-11-21 10:01:31.963682
"19965314","$999,000","7001 Lasaine Ave, Van Nuys, CA 91406","3","2","1,124",888.79,"Single Family","For Sale",34.197674,-118.51129,"CA","Van Nuys",NA,"WS25263839","Carport","Listing Provided by: JESSICA SPELLERBERG DRE #02078715 424-212-3550,Wedgewood Homes Realty THIS IS IT! Welcome to this stunningly reimagined POOL home with a charming front porch, perfectly situated on a desirable corner lot in Van Nuys! This beautifully remodeled 3-bedroom, 2-bath residence has been thoughtfully upgraded throughout and is truly turnkey and move-in ready. With a spacious backyard, sparkling private pool, and inviting porch, this home truly has it all. Step inside to discover a b",NA,"1951",NA,"","property_images/19965314_img1.jpg","https://www.zillow.com/homedetails/7001-Lasaine-Ave-Van-Nuys-CA-91406/19965314_zpid/",2025-11-21 10:01:31.963682
"19946043","$2,650,000","4456 Vanceboro Ct, Woodland Hills, CA 91364","5","5","5,518",480.25,"Single Family","For Sale",34.15202,-118.58261,"CA","Woodland Hills","650","25614849","Carport","Great value, rare fixer opportunity offering over 5,500 sq. ft. of living space situated behind the gates in the prestigious Westchester County Estates. Featuring five bedrooms and five baths, this home presents generous scale, soaring ceilings, and a floor plan ready to be reimagined. A grand entry opens to formal living and dining rooms, a spacious kitchen footprint, and expansive family areas with abundant natural light. The large primary suite includes a sitting area, spa-style bath, and wal",NA,"1985","19850.4","","property_images/19946043_img1.jpg","https://www.zillow.com/homedetails/4456-Vanceboro-Ct-Woodland-Hills-CA-91364/19946043_zpid/",2025-11-21 10:05:06.740323
"20636874","$840,000","3209 Johnston St, Los Angeles, CA 90031","2","2","914",919.04,"Single Family","For Sale",34.08315,-118.20703,"CA","Los Angeles",NA,"CV25254084","Carport","Listing Provided by: James Alvarez DRE #01979961 626-373-6676,Elevate Real Estate Agency Welcome to The Hill Top, take a look at this beautifully remodeled Lincoln Heights home. As soon as you walk in you'll notice the immaculate remodel and the attention to detail that was put into this home. This unique home boasts a beautifully remodeled kitchen, amazing backsplash, quartz counter tops and great open living area. Generous sized bedrooms, remodeled bathroom, a great Bonus room and to complimen",NA,"1915","19150.28","","property_images/20636874_img1.jpg","https://www.zillow.com/homedetails/3209-Johnston-St-Los-Angeles-CA-90031/20636874_zpid/",2025-11-21 10:05:06.740323
"19900019","$1,099,900","22666 Cavalier St, Woodland Hills, CA 91364","3","3","2,128",516.87,"Single Family","For Sale",34.158432,-118.6218,"CA","Woodland Hills",NA,"BB25262884","Carport","Listing Provided by: Hooman Zahedi DRE #01849803 877-973-3346,Redfin Corporation This fabulous Cul-de-Sac Woodland Hills Home (with available ADU plans) is tucked away south of the 101 and provides conveniences of Mulholland Drive, The Commons in Calabasas and Downtown Woodland Hills to name a few. Move in ready and providing over 2,128 square feet with a floor plan that offers an updated kitchen, family room, bathroom, formal dining, living room with fireplace on the ground floor. The second fl",NA,"1966",NA,"","property_images/19900019_img1.jpg","https://www.zillow.com/homedetails/22666-Cavalier-St-Woodland-Hills-CA-91364/19900019_zpid/",2025-11-21 10:05:06.740323
"20852125","$749,999","4868 La Roda Ave, Los Angeles, CA 90041","3","1","765",980.39,"Single Family","For Sale",34.1352,-118.20597,"CA","Los Angeles",NA,"DW25183243","Carport","Listing Provided by: Jose Perez DRE #01914917 323-239-8012,Real Broker BACK ON THE MARKET! A rare fixer-upper opportunity in one of Los Angeles’ most highly desirable and sought after neighborhoods. This 3 bedroom, 1 bathroom home offers 765 sq.ft. of living space on a 4,853 sq.ft. lot, ready for a full renovation and transformation. Perfect for investors, flippers, or buyers looking for a project, this property has tremendous upside potential. With the right vision and improvements, it could be",NA,"1948",NA,"","property_images/20852125_img1.jpg","https://www.zillow.com/homedetails/4868-La-Roda-Ave-Los-Angeles-CA-90041/20852125_zpid/",2025-11-21 10:05:06.740323
"20090099","$1,275,000","9732 Rotta Ave, Sunland, CA 91040","3","3","2,059",619.23,"Single Family","For Sale",34.24644,-118.35362,"CA","Sunland",NA,"25621189","Carport","Welcome to \"Villa des Artistes' an inspiring Mediterranean-style villa where art and life beautifully intertwine. Nestled in the peaceful hills of Sunland, California, this three-bedroom, two-and-a-half-bath home is a sanctuary for creators and dreamers alike. Hardwood floors flow throughout, leading you from spacious living areas to a sun-drenched outdoor garden with Italian cypress and swaying palm trees, complemented with panoramic hillside views. At the entrance, a charming sign reads \"Entre",NA,"1974","19740.42","","property_images/20090099_img1.jpg","https://www.zillow.com/homedetails/9732-Rotta-Ave-Sunland-CA-91040/20090099_zpid/",2025-11-21 10:05:06.740323
